"SONG_ID","TITLE","SP BEGINNER","SP NORMAL","SP HYPER","SP ANOTHER","SP LEGGENDARIA","DP NORMAL","DP HYPER","DP ANOTHER","DP LEGGENDARIA","SPB","SPN","SPH","SPA","SPL","DPN","DPH","DPA","DPL"
"679","Re:GENERATION","122","481","810","1145","NULL","481","949","1410","NULL","NULL","5","8","10","NULL","5","8","11","NULL"
"680","rumrum triplets","NULL","491","1029","1541","NULL","484","1256","1613","NULL","NULL","5","10","11","NULL","5","10","12","NULL"
"681","S!ck","NULL","463","808","1373","NULL","465","961","1416","NULL","NULL","5","8","11","NULL","5","9","11","NULL"
"682","Saturn","NULL","693","1040","1332","NULL","711","1091","1470","NULL","NULL","7","10","11","NULL","6","10","11","NULL"
"683","Shining World","NULL","632","811","976","NULL","568","726","1296","NULL","NULL","6","8","9","NULL","4","7","9","NULL"
"684","SHION","NULL","338","656","1359","NULL","393","810","1482","NULL","NULL","4","7","10","NULL","4","7","11","NULL"
"685","Sol Cosine Job 2","NULL","542","904","1625","NULL","550","1294","1596","NULL","NULL","6","9","12","NULL","6","11","12","NULL"
"686","Spinning Around","NULL","446","799","1161","NULL","448","859","1312","NULL","NULL","5","7","10","NULL","4","8","10","NULL"
"687","STULTI","NULL","415","867","1416","NULL","494","936","1496","NULL","NULL","5","10","12","NULL","5","10","12","NULL"
"688","SYNC-ANTHEM","NULL","481","1279","1865","NULL","563","1254","1732","NULL","NULL","5","10","12","NULL","6","10","12","NULL"
"689","Synergy For Angels","NULL","466","860","1400","NULL","469","850","1496","NULL","NULL","4","8","11","NULL","4","8","11","NULL"
"690","Thor’s Hammer","NULL","491","945","1641","NULL","516","1015","1670","NULL","NULL","5","10","12","NULL","5","10","12","NULL"
"691","Time to Empress","NULL","467","983","1324","NULL","726","1138","1497","NULL","NULL","4","9","10","NULL","7","9","11","NULL"
"692","Timepiece phase II","NULL","546","1161","1665","NULL","522","1180","1571","NULL","NULL","5","10","12","NULL","6","11","12","NULL"
"693","Timepiece phase II (CN Ver.)","NULL","501","1008","1546","NULL","502","970","1325","NULL","NULL","6","10","12","NULL","6","11","12","NULL"
"694","To my star","NULL","302","638","878","NULL","296","658","1019","NULL","NULL","3","6","9","NULL","3","7","9","NULL"
"695","Tp-RZ","NULL","439","701","1136","NULL","452","729","1165","NULL","NULL","5","7","10","NULL","5","7","10","NULL"
"696","True Blue","NULL","551","1291","1898","NULL","579","1244","1775","NULL","NULL","5","10","12","NULL","5","10","12","NULL"
"697","Valanga","NULL","674","1126","1647","NULL","644","1142","1807","NULL","NULL","7","10","12","NULL","6","10","12","NULL"
"698","VALLIS-NERIA","NULL","623","1076","1507","NULL","667","1169","1619","NULL","NULL","6","10","11","NULL","7","10","11","NULL"
"699","VEGA","NULL","581","1061","1584","NULL","583","1046","1670","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"700","YELLOW FROG from Steel Chronicle","NULL","295","643","963","1408","367","667","1062","1526","NULL","3","7","9","11","4","6","10","12"
"701","ZED","NULL","474","876","1405","NULL","534","818","1479","NULL","NULL","5","8","11","NULL","5","8","11","NULL"
"702","Zirkfied","NULL","524","1055","1968","NULL","518","1044","1897","NULL","NULL","5","10","12","NULL","5","10","12","NULL"
"703","405nm (Ryu☆mix)","NULL","467","898","1301","NULL","469","910","1361","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"704","8bit Princess","NULL","327","690","1319","NULL","343","621","1355","NULL","NULL","3","6","10","NULL","3","6","10","NULL"
"705","アストライアの双皿","NULL","345","1110","1632","NULL","505","1105","1514","NULL","NULL","4","9","12","NULL","5","9","12","NULL"
"706","梅雪夜","NULL","445","759","1081","NULL","425","771","1108","NULL","NULL","5","7","10","NULL","5","8","10","NULL"
"707","ΕΛΠΙΣ","NULL","584","1075","1600","1852","551","1096","1577","1815","NULL","6","10","12","12","6","10","12","12"
"708","お米の美味しい炊き方、そしてお米を食べることによるその効果。","NULL","459","812","1122","NULL","517","805","1085","NULL","NULL","5","8","10","NULL","5","9","10","NULL"
"709","朧","104","395","758","1060","1280","413","759","1082","1257","NULL","4","7","10","11","4","7","10","11"
"710","音楽","NULL","453","1038","1487","NULL","500","949","1369","NULL","NULL","5","10","12","NULL","5","10","12","NULL"
"711","下弦の月","NULL","477","755","1000","NULL","471","729","984","NULL","NULL","5","7","9","NULL","5","7","9","NULL"
"712","カジノファイヤーことみちゃん","NULL","331","737","1271","NULL","343","701","1477","NULL","NULL","4","8","11","NULL","4","8","12","NULL"
"713","仮想空間の旅人たち","NULL","587","1121","1450","1943","570","1032","1549","1817","NULL","5","9","11","12","5","8","11","12"
"714","キャトられ♥恋はモ～モク","NULL","751","1359","1988","NULL","795","1388","2120","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"715","狂イ咲ケ焔ノ華","NULL","621","1269","1860","NULL","656","1316","1894","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"716","シュレーディンガーの猫","NULL","580","1231","1717","NULL","614","1198","1685","NULL","NULL","6","10","12","NULL","7","10","12","NULL"
"717","晴天Bon Voyage","NULL","242","649","917","NULL","370","672","915","NULL","NULL","3","7","9","NULL","4","7","9","NULL"
"718","創世ノート","NULL","430","988","1512","NULL","464","952","1265","NULL","NULL","4","9","11","NULL","4","9","11","NULL"
"719","たまゆら","NULL","600","960","1407","NULL","602","1159","1441","NULL","NULL","7","10","12","NULL","6","10","12","NULL"
"720","トリカゴノ鳳凰","NULL","586","1057","1932","NULL","579","1138","1709","NULL","NULL","6","9","12","NULL","6","9","12","NULL"
"721","†渚の小悪魔ラヴリィ～レイディオ†(IIDX EDIT)","123","279","858","1835","NULL","278","973","2084","NULL","1","3","9","12","NULL","3","9","12","NULL"
"722","虹色の花","NULL","460","814","1142","NULL","446","878","1367","NULL","NULL","4","8","10","NULL","4","8","11","NULL"
"723","メイメツ、フラグメンツ","NULL","329","661","984","NULL","357","588","1059","NULL","NULL","4","8","10","NULL","4","7","11","NULL"
"724","ラキラキ","NULL","332","749","1001","NULL","343","758","1016","NULL","NULL","4","8","10","NULL","4","8","10","NULL"
"725","龍と少女とデコヒーレンス","NULL","427","863","1515","1713","440","893","1387","1722","NULL","5","8","11","12","5","9","11","12"
"726","Adularia","NULL","540","972","1449","NULL","524","946","1382","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"727","ALBA -黎明-","NULL","330","787","1631","NULL","398","820","1600","NULL","NULL","5","8","11","NULL","4","8","11","NULL"
"728","All is Wrecked","NULL","465","754","1289","NULL","451","768","1411","NULL","NULL","5","8","11","NULL","5","8","12","NULL"
"729","Ancient Scapes","NULL","602","1073","1780","2198","637","1254","1931","2285","NULL","6","10","12","12","6","10","12","12"
"730","BRAINSTORM","NULL","386","1032","1449","NULL","633","1204","1495","NULL","NULL","4","10","11","NULL","6","10","12","NULL"
"731","BRAVE OUT","NULL","528","773","1091","NULL","520","912","1264","NULL","NULL","5","8","10","NULL","5","9","11","NULL"
"732","Claiomh Solais","NULL","173","723","1052","NULL","265","843","1175","NULL","NULL","2","6","9","NULL","2","8","10","NULL"
"733","Cleopatrysm","NULL","416","753","1326","NULL","381","732","1199","NULL","NULL","4","8","11","NULL","4","9","11","NULL"
"734","Close the World feat.a☆ru","NULL","578","1075","1739","1983","433","912","1610","1851","NULL","5","10","12","12","5","9","12","12"
"735","Critical Crystal","112","565","946","1495","NULL","574","975","1429","NULL","NULL","6","8","11","NULL","6","9","11","NULL"
"736","DARK LEGACY","NULL","675","1077","1828","NULL","894","1127","1853","NULL","NULL","6","9","12","NULL","7","9","12","NULL"
"737","diagram","NULL","318","660","1461","NULL","400","636","1419","NULL","NULL","3","7","11","NULL","4","7","11","NULL"
"738","Elektrick U-Phoria","NULL","593","1004","1566","2050","654","1048","1763","2164","NULL","6","9","11","12","5","8","12","12"
"739","Element of SPADA","NULL","355","686","1047","1560","355","686","1217","1571","NULL","3","7","9","11","3","6","9","11"
"740","Engraved Mark","NULL","413","700","1222","NULL","430","713","1209","NULL","NULL","4","8","11","NULL","4","8","11","NULL"
"741","esrev:eR","NULL","395","693","968","NULL","565","862","1063","NULL","NULL","4","7","9","NULL","6","8","9","NULL"
"742","EXTREME MACH COLLIDER","NULL","527","763","1305","NULL","485","852","1007","NULL","NULL","5","8","11","NULL","5","9","10","NULL"
"743","Feel The Beat","NULL","689","1129","1830","2225","578","1049","1628","1879","NULL","7","10","12","12","6","9","11","12"
"744","Funny shuffle","NULL","309","590","1199","NULL","308","639","1312","NULL","NULL","3","6","11","NULL","4","7","11","NULL"
"745","Give Me Your Love","NULL","331","696","946","NULL","415","686","1027","NULL","NULL","4","7","9","NULL","4","7","10","NULL"
"746","HYENA","NULL","608","1026","1434","NULL","531","943","1433","NULL","NULL","6","9","11","NULL","5","8","11","NULL"
"747","Hypersonik","NULL","521","878","1272","NULL","544","897","1252","NULL","NULL","5","8","10","NULL","5","8","11","NULL"
"748","I will be back -オレは帰ってきた-","NULL","516","1012","1492","NULL","544","1086","1512","NULL","NULL","6","9","11","NULL","6","10","12","NULL"
"749","Immortal","NULL","483","902","1607","NULL","535","993","1592","NULL","NULL","5","9","12","NULL","6","10","12","NULL"
"750","Insane Techniques","NULL","378","672","1263","NULL","385","812","1251","NULL","NULL","4","7","11","NULL","4","8","10","NULL"
"751","INSOMNIA","NULL","407","938","1661","NULL","443","991","1722","NULL","NULL","4","8","12","NULL","4","8","12","NULL"
"752","invoker","NULL","569","1009","1624","1851","579","1242","1659","1773","NULL","5","9","12","12","6","10","12","12"
"753","KAISER PHOENIX","NULL","679","1194","1693","2026","687","1224","1473","2058","NULL","7","10","12","12","6","10","11","12"
"754","KHAMEN BREAK","NULL","298","723","1281","NULL","304","692","1154","NULL","NULL","3","7","11","NULL","3","8","10","NULL"
"755","LA FESTA LA VITA!!","NULL","443","915","1461","NULL","469","1069","1445","NULL","NULL","5","9","11","NULL","5","9","11","NULL"
"756","Last Dance","NULL","615","1040","1650","NULL","614","1137","1678","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"757","Lighting Shower","NULL","418","694","1220","NULL","383","686","1288","NULL","NULL","4","7","11","NULL","4","7","11","NULL"
"758","M.D.Injection","NULL","301","626","1231","1716","412","691","1259","1690","NULL","3","6","10","12","5","8","11","12"
"759","m1dy Deluxe","NULL","598","951","1342","NULL","627","931","1332","NULL","NULL","6","9","11","NULL","6","9","11","NULL"
"760","MAD ATTACK","NULL","348","683","991","1396","383","719","1136","1193","NULL","3","6","9","NULL","3","6","10","NULL"
"761","MAGIC & LOVE","NULL","517","942","1481","NULL","470","765","1628","NULL","NULL","5","9","11","NULL","4","8","11","NULL"
"762","Miracle 5ympho X","NULL","390","674","1325","NULL","446","978","1489","NULL","NULL","5","8","10","NULL","6","9","11","NULL"
"763","NEMESIS -gratitude remix- IIDX Edition","NULL","533","925","1364","NULL","531","1089","1337","NULL","NULL","6","9","11","NULL","6","10","11","NULL"
"764","NPC World","NULL","522","826","1155","NULL","496","970","1174","NULL","NULL","5","8","10","NULL","5","9","10","NULL"
"765","Odin","NULL","408","721","1039","NULL","438","709","1140","NULL","NULL","4","7","10","NULL","5","7","10","NULL"
"766","Overload Frontier","NULL","404","954","1336","NULL","522","1006","1249","NULL","NULL","5","8","11","NULL","6","9","11","NULL"
"767","Pharaoh","NULL","331","727","1242","NULL","338","634","794","NULL","NULL","3","8","11","NULL","3","8","9","NULL"
"768","PUNISHER","NULL","583","1081","1812","NULL","594","1107","1830","NULL","NULL","5","9","12","NULL","5","9","12","NULL"
"769","ra’am","NULL","653","1003","1461","NULL","722","1067","1500","NULL","NULL","8","10","12","NULL","7","10","12","NULL"
"770","rainbow guitar weeps","NULL","492","951","1406","NULL","610","998","1683","NULL","NULL","5","9","11","NULL","6","9","12","NULL"
"771","Recollection","NULL","597","883","1118","NULL","598","880","1104","NULL","NULL","5","7","9","NULL","6","7","8","NULL"
"772","refractive index","NULL","374","731","1360","NULL","405","761","1415","NULL","NULL","3","7","11","NULL","4","7","11","NULL"
"773","RISE","NULL","480","701","951","NULL","496","732","1038","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"774","RIZING YOU UP","NULL","537","1080","1295","NULL","780","1313","1680","NULL","NULL","6","9","10","NULL","8","10","12","NULL"
"775","SCHWARZSCHILD FIELD","NULL","472","840","1232","NULL","653","806","1143","NULL","NULL","6","9","11","NULL","7","9","11","NULL"
"776","Shattered control","NULL","350","781","1107","NULL","350","786","1156","NULL","NULL","4","8","10","NULL","4","8","10","NULL"
"777","Sigmund","NULL","806","1228","2029","2267","778","1341","2073","2255","NULL","7","10","12","12","7","10","12","12"
"778","Smug Face -どうだ、オレの生き様は- (ONLY ONE EDITION)","NULL","576","1025","1334","NULL","584","984","1362","NULL","NULL","6","9","11","NULL","6","9","11","NULL"
"779","Squeeze","NULL","432","745","1257","NULL","478","854","1250","NULL","NULL","5","8","11","NULL","5","8","11","NULL"
"780","Stella Sinistra","NULL","283","708","1279","NULL","436","732","1351","NULL","NULL","3","7","11","NULL","5","9","12","NULL"
"781","THE DETONATOR","NULL","836","1284","1636","NULL","985","1156","1570","NULL","NULL","7","10","11","NULL","8","9","10","NULL"
"782","Unicorn tail","NULL","438","1046","1605","NULL","438","1050","1833","NULL","NULL","5","9","11","NULL","5","9","12","NULL"
"783","Valgus","NULL","330","685","1206","NULL","348","734","1212","NULL","NULL","4","7","11","NULL","4","7","11","NULL"
"784","Verflucht","NULL","647","1081","1805","2401","643","1094","1949","2093","NULL","6","10","12","12","7","10","12","12"
"785","Votum stellarum -Hommarju Remix-","NULL","550","955","1384","NULL","543","980","1414","NULL","NULL","6","9","11","NULL","6","9","12","NULL"
"786","VOX UP","NULL","754","1473","1870","NULL","726","1437","1855","NULL","NULL","8","11","12","NULL","7","11","12","NULL"
"787","WOBBLE IMPACT","NULL","327","789","1253","NULL","348","893","1289","NULL","NULL","3","7","10","NULL","3","8","11","NULL"
"788","アルストロメリア","109","495","804","1254","NULL","482","852","1296","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"789","ÆTHER","NULL","514","833","1440","NULL","542","839","1385","NULL","NULL","5","8","11","NULL","5","8","11","NULL"
"790","御千手メディテーション","NULL","394","788","1170","NULL","424","787","1204","NULL","NULL","4","9","11","NULL","5","9","11","NULL"
"791","お願いアインシュタイン","NULL","457","753","1066","NULL","437","736","1041","NULL","NULL","5","8","10","NULL","5","8","10","NULL"
"792","疾風迅雷","NULL","592","1078","1493","1824","556","1154","1670","1764","NULL","6","10","12","12","6","10","12","12"
"793","死神自爆中二妹アイドルももかりん(1歳)","NULL","448","742","1472","NULL","477","790","1413","NULL","NULL","4","7","11","NULL","4","8","11","NULL"
"794","旋律のドグマ～Misérables～","NULL","629","1271","2002","NULL","691","1362","1974","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"795","超!!遠距離らぶ♡メ～ル","NULL","292","790","1352","NULL","363","879","1450","NULL","NULL","3","7","10","NULL","4","7","11","NULL"
"796","罪と罰","NULL","555","711","1096","NULL","672","896","1216","NULL","NULL","5","7","10","NULL","6","8","10","NULL"
"797","デッドボヲルdeホームラン","NULL","318","846","1417","NULL","388","989","1447","NULL","NULL","3","9","11","NULL","4","9","11","NULL"
"798","轟け！恋のビーンボール！！","NULL","541","1012","1834","NULL","596","1116","1774","NULL","NULL","6","10","12","NULL","6","10","12","NULL"
"799","IX","NULL","658","1247","2007","NULL","694","1382","2097","NULL","NULL","6","11","12","NULL","6","11","12","NULL"
